manufacturer,transmission_type,fuel,engine_size_cm3,power_ps,co2_emissions_gPERkm
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,137
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,999,91,135
RENAULT,Manual,Petrol,1333,139,131
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Manual,Petrol,999,91,133
RENAULT,Manual,Petrol,999,91,134
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,999,91,133
RENAULT,Manual,Petrol,999,91,134
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Manual,Petrol,999,91,135
RENAULT,Manual,Petrol,999,91,135
RENAULT,Manual,Petrol,1333,139,131
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Manual,Petrol,999,91,133
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,999,91,135
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Manual,Petrol,999,91,135
RENAULT,Manual,Petrol,999,91,135
RENAULT,Manual,Petrol,1333,139,131
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Manual,Petrol,999,91,133
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,999,91,133
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Manual,Petrol,999,91,135
RENAULT,Manual,Petrol,999,91,135
RENAULT,Automatic,Petrol,1598,93,109
RENAULT,Automatic,Petrol,1598,93,109
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,999,91,134
RENAULT,Automatic,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,130
RENAULT,Automatic,Petrol,1333,139,130
RENAULT,Automatic,Petrol,1333,139,131
RENAULT,Automatic,Petrol,1333,139,131
RENAULT,Automatic,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Manual,Petrol,1330,139,156
RENAULT,Manual,Petrol,1330,139,158
RENAULT,Automatic,Petrol,1330,139,161
RENAULT,Automatic,Petrol,1330,139,162
RENAULT,Manual,Petrol,1330,139,156
RENAULT,Manual,Petrol,1330,139,156
RENAULT,Manual,Petrol,1330,139,157
RENAULT,Manual,Petrol,1330,139,159
RENAULT,Automatic,Petrol,1330,139,161
RENAULT,Automatic,Petrol,1330,139,162
RENAULT,Manual,Petrol,1330,139,156
RENAULT,Manual,Petrol,1330,139,157
RENAULT,Automatic,Petrol,1330,139,161
RENAULT,Automatic,Petrol,1330,139,162
RENAULT,Manual,Petrol,1330,139,156
RENAULT,Manual,Petrol,1330,139,156
RENAULT,Automatic,Petrol,1330,139,160
RENAULT,Automatic,Petrol,1330,139,161
RENAULT,Manual,Petrol,1330,139,157
RENAULT,Manual,Petrol,1330,139,159
RENAULT,Automatic,Petrol,1330,139,161
RENAULT,Automatic,Petrol,1330,139,164
RENAULT,Manual,Petrol,1332,139,150
RENAULT,Manual,Petrol,1332,139,152
RENAULT,Automatic,Petrol,1332,139,154
RENAULT,Automatic,Petrol,1332,139,155
RENAULT,Manual,Petrol,1332,159,150
RENAULT,Manual,Petrol,1332,159,151
RENAULT,Manual,Petrol,1330,139,145
RENAULT,Manual,Petrol,1330,139,151
RENAULT,Automatic,Petrol,1332,139,152
RENAULT,Automatic,Petrol,1332,139,153
RENAULT,Manual,Petrol,1332,159,145
RENAULT,Manual,Petrol,1332,159,149
RENAULT,Manual,Petrol,1330,139,144
RENAULT,Manual,Petrol,1330,139,147
RENAULT,Automatic,Petrol,1332,139,147
RENAULT,Automatic,Petrol,1332,139,148
RENAULT,Manual,Petrol,1332,139,147
RENAULT,Manual,Petrol,1332,139,152
RENAULT,Automatic,Petrol,1332,139,153
RENAULT,Automatic,Petrol,1332,139,154
RENAULT,Manual,Petrol,1332,159,147
RENAULT,Manual,Petrol,1332,159,152
RENAULT,Manual,Petrol,1330,139,145
RENAULT,Manual,Petrol,1330,139,149
RENAULT,Manual,Petrol,1332,159,145
RENAULT,Manual,Petrol,1332,159,149
RENAULT,Manual,Petrol,1330,139,145
RENAULT,Manual,Petrol,1330,139,145
RENAULT,Manual,Petrol,1330,159,145
RENAULT,Manual,Petrol,1330,159,145
RENAULT,Manual,Petrol,1332,139,152
RENAULT,Manual,Petrol,1332,139,153
RENAULT,Manual,Petrol,1330,139,150
RENAULT,Manual,Petrol,1330,139,152
RENAULT,Manual,Petrol,1330,139,147
RENAULT,Manual,Petrol,1330,139,149
RENAULT,Manual,Petrol,1332,139,151
RENAULT,Manual,Petrol,1332,139,153
RENAULT,Manual,Petrol,1330,139,150
RENAULT,Manual,Petrol,1330,139,150
RENAULT,Manual,Petrol,1330,159,146
RENAULT,Manual,Petrol,1330,159,150
RENAULT,Manual,Petrol,1330,139,150
RENAULT,Manual,Petrol,1330,139,150
RENAULT,Manual,Petrol,1330,159,146
RENAULT,Manual,Petrol,1330,159,150
RENAULT,Manual,Petrol,1330,139,145
RENAULT,Manual,Petrol,1330,139,146
RENAULT,Manual,Petrol,1333,139,147
RENAULT,Manual,Petrol,1333,139,148
RENAULT,Automatic,Petrol,1333,139,146
RENAULT,Automatic,Petrol,1333,139,146
RENAULT,Manual,Petrol,1333,139,146
RENAULT,Manual,Petrol,1333,139,146
RENAULT,Automatic,Petrol,1333,139,144
RENAULT,Automatic,Petrol,1333,139,145
RENAULT,Manual,Petrol,1333,139,147
RENAULT,Manual,Petrol,1333,139,147
RENAULT,Automatic,Petrol,1333,139,145
RENAULT,Automatic,Petrol,1333,139,145
RENAULT,Manual,Petrol,1333,139,142
RENAULT,Manual,Petrol,1333,139,148
RENAULT,Automatic,Petrol,1333,139,141
RENAULT,Automatic,Petrol,1333,139,146
RENAULT,Manual,Petrol,1333,139,141
RENAULT,Manual,Petrol,1333,139,146
RENAULT,Automatic,Petrol,1333,139,139
RENAULT,Automatic,Petrol,1333,139,144
RENAULT,Manual,Petrol,1333,139,143
RENAULT,Manual,Petrol,1333,139,144
RENAULT,Automatic,Petrol,1333,139,141
RENAULT,Automatic,Petrol,1333,139,143
RENAULT,Automatic,Petrol,1995,176,194
RENAULT,Automatic,Petrol,1995,176,194
RENAULT,Automatic,Petrol,1995,176,203
RENAULT,Automatic,Petrol,1995,176,203
RENAULT,Automatic,Petrol,1995,176,194
RENAULT,Automatic,Petrol,1995,176,194
RENAULT,Automatic,Petrol,1995,176,203
RENAULT,Automatic,Petrol,1995,176,203
RENAULT,Manual,Petrol,1330,139,143
RENAULT,Manual,Petrol,1330,139,148
RENAULT,Automatic,Petrol,1330,139,150
RENAULT,Automatic,Petrol,1330,139,152
RENAULT,Manual,Petrol,1330,139,137
RENAULT,Manual,Petrol,1330,139,144
RENAULT,Automatic,Petrol,1330,139,144
RENAULT,Automatic,Petrol,1330,139,147
RENAULT,Manual,Petrol,1330,139,137
RENAULT,Manual,Petrol,1330,139,144
RENAULT,Automatic,Petrol,1330,139,144
RENAULT,Automatic,Petrol,1330,139,147
RENAULT,Manual,Petrol,1798,300,183
RENAULT,Manual,Petrol,1798,300,183
RENAULT,Manual,Petrol,1798,278,178
RENAULT,Manual,Petrol,1798,278,181
RENAULT,Automatic,Petrol,1798,278,187
RENAULT,Automatic,Petrol,1798,278,190
RENAULT,Manual,Petrol,1798,300,185
RENAULT,Manual,Petrol,1798,300,185
RENAULT,Automatic,Petrol,1798,300,190
RENAULT,Automatic,Petrol,1798,300,190
RENAULT,Manual,Petrol,1330,139,136
RENAULT,Manual,Petrol,1330,139,136
RENAULT,Manual,Petrol,1798,300,185
RENAULT,Manual,Petrol,1798,300,186
RENAULT,Automatic,Petrol,1798,300,193
RENAULT,Automatic,Petrol,1798,300,193
RENAULT,Manual,Petrol,1798,300,185
RENAULT,Manual,Petrol,1798,300,186
RENAULT,Automatic,Petrol,1798,300,192
RENAULT,Automatic,Petrol,1798,300,193
RENAULT,Manual,Petrol,1330,139,135
RENAULT,Manual,Petrol,1330,139,140
RENAULT,Automatic,Petrol,1330,139,139
RENAULT,Automatic,Petrol,1330,139,139
RENAULT,Manual,Petrol,1333,139,130
RENAULT,Manual,Petrol,1333,139,131
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Automatic,Petrol,1798,300,190
RENAULT,Automatic,Petrol,1798,300,192
RENAULT,Automatic,Petrol,1798,300,191
RENAULT,Automatic,Petrol,1798,300,192
RENAULT,Manual,Petrol,1333,139,130
RENAULT,Manual,Petrol,1333,139,131
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Automatic,Petrol,1798,300,190
RENAULT,Automatic,Petrol,1798,300,192
RENAULT,Automatic,Petrol,1798,300,191
RENAULT,Automatic,Petrol,1798,300,192
RENAULT,Manual,Petrol,1333,139,130
RENAULT,Manual,Petrol,1333,139,131
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Manual,Petrol,1330,139,146
RENAULT,Manual,Petrol,1330,139,151
RENAULT,Automatic,Petrol,1330,139,152
RENAULT,Automatic,Petrol,1330,139,154
RENAULT,Manual,Petrol,1330,139,138
RENAULT,Manual,Petrol,1330,139,146
RENAULT,Automatic,Petrol,1330,139,145
RENAULT,Automatic,Petrol,1330,139,149
RENAULT,Manual,Petrol,1330,139,139
RENAULT,Manual,Petrol,1330,139,145
RENAULT,Automatic,Petrol,1330,139,145
RENAULT,Automatic,Petrol,1330,139,145
RENAULT,Manual,Petrol,1330,139,142
RENAULT,Manual,Petrol,1330,139,145
RENAULT,Automatic,Petrol,1330,139,141
RENAULT,Automatic,Petrol,1330,139,141
RENAULT,Manual,Petrol,1330,139,141
RENAULT,Manual,Petrol,1330,139,142
RENAULT,Automatic,Petrol,1330,139,140
RENAULT,Automatic,Petrol,1330,139,140
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Manual,Petrol,1330,139,153
RENAULT,Manual,Petrol,1330,139,155
RENAULT,Automatic,Petrol,1330,139,157
RENAULT,Automatic,Petrol,1330,139,159
RENAULT,Manual,Petrol,1330,139,153
RENAULT,Manual,Petrol,1330,139,153
RENAULT,Automatic,Petrol,1330,139,158
RENAULT,Automatic,Petrol,1330,139,158
RENAULT,Manual,Petrol,1330,139,154
RENAULT,Manual,Petrol,1330,139,156
RENAULT,Automatic,Petrol,1330,139,158
RENAULT,Automatic,Petrol,1330,139,162
RENAULT,Manual,Petrol,1330,139,153
RENAULT,Manual,Petrol,1330,139,154
RENAULT,Automatic,Petrol,1330,139,157
RENAULT,Automatic,Petrol,1330,139,158
RENAULT,Manual,Petrol,1330,139,154
RENAULT,Manual,Petrol,1330,139,154
RENAULT,Automatic,Petrol,1330,139,157
RENAULT,Automatic,Petrol,1330,139,157
RENAULT,Manual,Petrol,1330,139,154
RENAULT,Manual,Petrol,1330,139,155
RENAULT,Automatic,Petrol,1330,139,158
RENAULT,Automatic,Petrol,1330,139,159
RENAULT,Manual,Petrol,999,70,131
RENAULT,Manual,Petrol,999,70,133
RENAULT,Manual,Petrol,898,89,132
RENAULT,Manual,Petrol,898,89,133
RENAULT,Automatic,Petrol,898,89,140
RENAULT,Automatic,Petrol,898,89,142
RENAULT,Manual,Petrol,999,70,133
RENAULT,Manual,Petrol,999,70,133
RENAULT,Manual,Petrol,898,89,132
RENAULT,Manual,Petrol,898,89,135
RENAULT,Manual,Petrol,898,89,135
RENAULT,Manual,Petrol,898,89,136
RENAULT,Manual,Petrol,898,76,137
RENAULT,Manual,Petrol,898,76,137
RENAULT,Manual,Petrol,898,89,136
RENAULT,Manual,Petrol,898,89,137
RENAULT,Manual,Petrol,898,76,135
RENAULT,Manual,Petrol,898,76,135
RENAULT,Manual,Petrol,898,89,134
RENAULT,Manual,Petrol,898,89,135
RENAULT,Manual,Petrol,898,89,137
RENAULT,Manual,Petrol,898,89,138
RENAULT,Manual,Petrol,898,89,138
RENAULT,Manual,Petrol,898,89,138
RENAULT,Manual,Petrol,898,89,136
RENAULT,Manual,Petrol,898,89,136
RENAULT,Manual,Petrol,999,91,118
RENAULT,Manual,Petrol,999,91,118
RENAULT,Manual,Petrol,999,72,121
RENAULT,Manual,Petrol,999,72,122
RENAULT,Manual,Petrol,999,100,117
RENAULT,Manual,Petrol,999,100,120
RENAULT,Manual,Petrol,999,72,121
RENAULT,Manual,Petrol,999,72,122
RENAULT,Manual,Petrol,999,100,117
RENAULT,Manual,Petrol,999,100,120
RENAULT,Automatic,Petrol,999,100,131
RENAULT,Automatic,Petrol,999,100,133
RENAULT,Manual,Petrol,999,72,121
RENAULT,Manual,Petrol,999,72,122
RENAULT,Manual,Petrol,999,100,117
RENAULT,Manual,Petrol,999,100,119
RENAULT,Automatic,Petrol,999,100,131
RENAULT,Automatic,Petrol,999,100,132
RENAULT,Manual,Petrol,999,100,118
RENAULT,Manual,Petrol,999,100,121
RENAULT,Manual,Petrol,999,100,118
RENAULT,Manual,Petrol,999,100,121
RENAULT,Automatic,Petrol,999,100,134
RENAULT,Automatic,Petrol,999,100,134
RENAULT,Automatic,Petrol,1330,130,131
RENAULT,Automatic,Petrol,1330,130,131
RENAULT,Manual,Petrol,999,100,118
RENAULT,Manual,Petrol,999,100,119
RENAULT,Manual,Petrol,999,100,118
RENAULT,Manual,Petrol,999,100,121
RENAULT,Automatic,Petrol,999,100,133
RENAULT,Automatic,Petrol,999,100,134
RENAULT,Automatic,Petrol,1330,130,130
RENAULT,Automatic,Petrol,1330,130,131
RENAULT,Manual,Petrol,999,100,118
RENAULT,Manual,Petrol,999,100,120
RENAULT,Automatic,Petrol,999,100,132
RENAULT,Automatic,Petrol,999,100,133
RENAULT,Automatic,Petrol,1330,130,130
RENAULT,Automatic,Petrol,1330,130,131
RENAULT,Manual,Petrol,999,100,118
RENAULT,Manual,Petrol,999,100,120
RENAULT,Automatic,Petrol,999,100,132
RENAULT,Automatic,Petrol,999,100,133
RENAULT,Automatic,Petrol,1330,130,130
RENAULT,Automatic,Petrol,1330,130,131
RENAULT,Manual,Petrol,999,66,118
RENAULT,Manual,Petrol,999,66,119
RENAULT,Manual,Petrol,999,91,118
RENAULT,Manual,Petrol,999,91,119
RENAULT,Automatic,Petrol,999,91,129
RENAULT,Automatic,Petrol,999,91,129
RENAULT,Manual,Petrol,999,66,119
RENAULT,Manual,Petrol,999,66,119
RENAULT,Manual,Petrol,999,91,118
RENAULT,Manual,Petrol,999,91,118
RENAULT,Manual,Petrol,999,91,120
RENAULT,Manual,Petrol,999,91,120
RENAULT,Manual,Petrol,999,91,120
RENAULT,Manual,Petrol,999,91,121
RENAULT,Automatic,Petrol,999,91,132
RENAULT,Automatic,Petrol,999,91,132
RENAULT,Manual,Petrol,999,91,119
RENAULT,Manual,Petrol,999,91,119
RENAULT,Manual,Petrol,999,91,119
RENAULT,Manual,Petrol,999,91,120
RENAULT,Manual,Petrol,999,66,119
RENAULT,Manual,Petrol,999,66,119
RENAULT,Manual,Petrol,999,91,118
RENAULT,Manual,Petrol,999,91,119
RENAULT,Automatic,Petrol,999,91,130
RENAULT,Automatic,Petrol,999,91,130
RENAULT,Manual,Petrol,999,91,119
RENAULT,Manual,Petrol,999,91,119
RENAULT,Manual,Petrol,999,66,119
RENAULT,Manual,Petrol,999,66,119
RENAULT,Manual,Petrol,999,91,118
RENAULT,Manual,Petrol,999,91,119
RENAULT,Manual,Petrol,999,91,120
RENAULT,Manual,Petrol,999,91,121
RENAULT,Automatic,Petrol,999,91,132
RENAULT,Automatic,Petrol,999,91,132
RENAULT,Manual,Petrol,999,91,119
RENAULT,Manual,Petrol,999,91,120
RENAULT,Automatic,Petrol,999,91,130
RENAULT,Automatic,Petrol,999,91,131
RENAULT,Manual,Petrol,999,66,119
RENAULT,Manual,Petrol,999,66,119
RENAULT,Manual,Petrol,999,91,118
RENAULT,Manual,Petrol,999,91,120
RENAULT,Manual,Petrol,999,91,118
RENAULT,Manual,Petrol,999,91,119
RENAULT,Manual,Petrol,999,91,120
RENAULT,Manual,Petrol,999,91,120
RENAULT,Manual,Petrol,999,91,119
RENAULT,Manual,Petrol,999,91,119
RENAULT,Manual,Petrol,999,91,119
RENAULT,Manual,Petrol,999,91,120
RENAULT,Automatic,Petrol,999,91,130
RENAULT,Automatic,Petrol,999,91,131
RENAULT,Manual,Petrol,999,91,120
RENAULT,Manual,Petrol,999,91,120
RENAULT,Automatic,Petrol,999,91,132
RENAULT,Automatic,Petrol,999,91,132
RENAULT,Manual,Petrol,999,91,119
RENAULT,Manual,Petrol,999,91,120
RENAULT,Manual,Petrol,999,91,119
RENAULT,Manual,Petrol,999,91,120
RENAULT,Manual,Petrol,999,91,119
RENAULT,Manual,Petrol,999,91,120
Rolls Royce,Automatic,Petrol,6592,571,372
Rolls Royce,Automatic,Petrol,6592,571,366
Rolls Royce,Automatic,Petrol,6592,600,370
Rolls Royce,Automatic,Petrol,6592,600,358
Rolls Royce,Automatic,Petrol,6749,571,359
Rolls Royce,Automatic,Petrol,6749,571,347
Rolls Royce,Automatic,Petrol,6749,571,359
Rolls Royce,Automatic,Petrol,6749,571,347
Rolls Royce,Automatic,Petrol,6592,600,363
Rolls Royce,Automatic,Petrol,6592,600,357
Rolls Royce,Automatic,Petrol,6592,600,370
Rolls Royce,Automatic,Petrol,6592,600,358
Rolls Royce,Automatic,Petrol,6749,571,362
Rolls Royce,Automatic,Petrol,6749,571,345
Rolls Royce,Automatic,Petrol,6749,571,362
Rolls Royce,Automatic,Petrol,6749,571,345
Rolls Royce,Automatic,Petrol,6749,571,377
Rolls Royce,Automatic,Petrol,6749,571,368
Rolls Royce,Automatic,Petrol,6749,600,380
Rolls Royce,Automatic,Petrol,6749,600,373
SEAT,Manual,Petrol,999,95,124
SEAT,Automatic,Petrol,999,110,134
SEAT,Manual,Petrol,999,95,124
SEAT,Automatic,Petrol,999,110,134
SEAT,Manual,Petrol,999,110,121
SEAT,Automatic,Petrol,999,110,135
SEAT,Automatic,Petrol,1498,150,140
SEAT,Manual,Petrol,999,110,124
SEAT,Automatic,Petrol,999,110,137
SEAT,Automatic,Petrol,1498,150,142
SEAT,Manual,Petrol,999,110,120
SEAT,Automatic,Petrol,999,110,134
SEAT,Manual,Petrol,999,110,124
SEAT,Automatic,Petrol,999,110,137
SEAT,Manual,Petrol,999,110,139
SEAT,Manual,Petrol,1498,150,142
SEAT,Automatic,Petrol,1498,150,149
SEAT,Manual,Petrol,999,110,146
SEAT,Manual,Petrol,1498,150,149
SEAT,Automatic,Petrol,1498,150,154
SEAT,Manual,Petrol,1498,150,148
SEAT,Automatic,Petrol,1498,150,153
SEAT,Automatic,Petrol,1984,190,182
SEAT,Manual,Petrol,1498,150,153
SEAT,Automatic,Petrol,1498,150,156
SEAT,Automatic,Petrol,1984,190,182
SEAT,Manual,Petrol,1498,150,149
SEAT,Automatic,Petrol,1498,150,154
SEAT,Automatic,Petrol,1984,190,183
SEAT,Manual,Petrol,1498,150,153
SEAT,Automatic,Petrol,1498,150,156
SEAT,Automatic,Petrol,1984,190,183
SEAT,Manual,Petrol,999,80,121
SEAT,Manual,Petrol,999,95,118
SEAT,Manual,Petrol,999,80,121
SEAT,Manual,Petrol,999,95,118
SEAT,Manual,Petrol,999,80,126
SEAT,Manual,Petrol,999,95,124
SEAT,Manual,Petrol,999,110,123
SEAT,Automatic,Petrol,999,110,132
SEAT,Manual,Petrol,999,80,127
SEAT,Manual,Petrol,999,95,125
SEAT,Manual,Petrol,999,110,123
SEAT,Automatic,Petrol,999,110,132
SEAT,Manual,Petrol,999,95,126
SEAT,Manual,Petrol,999,110,124
SEAT,Automatic,Petrol,999,110,133
SEAT,Manual,Petrol,999,95,126
SEAT,Manual,Petrol,999,110,124
SEAT,Automatic,Petrol,999,110,133
SEAT,Manual,Petrol,1498,150,155
SEAT,Automatic,Petrol,1498,150,165
SEAT,Manual,Petrol,1498,150,156
SEAT,Automatic,Petrol,1498,150,166
SEAT,Manual,Petrol,1498,150,160
SEAT,Automatic,Petrol,1498,150,169
SEAT,Manual,Petrol,1984,190,184
SEAT,Manual,Petrol,1984,245,195
SEAT,Manual,Petrol,1498,150,161
SEAT,Automatic,Petrol,1498,150,170
SEAT,Manual,Petrol,1984,190,185
SEAT,Manual,Petrol,1984,245,196
SEAT,Manual,Petrol,1498,150,166
SEAT,Automatic,Petrol,1498,150,174
SEAT,Manual,Petrol,1984,190,190
SEAT,Manual,Petrol,1984,245,200
SEAT,Manual,Petrol,1498,150,162
SEAT,Automatic,Petrol,1498,150,171
SEAT,Manual,Petrol,1984,190,186
SEAT,Manual,Petrol,1984,245,197
SEAT,Automatic,Petrol,1984,300,202
SEAT,Automatic,Petrol,1984,300,202
SEAT,Automatic,Petrol,1984,300,202
SEAT,Automatic,Petrol,1984,245,163
SEAT,Automatic,Petrol,1984,300,171
SEAT,Automatic,Petrol,1984,300,172
SEAT,Automatic,Petrol,1984,245,162
SEAT,Automatic,Petrol,1984,310,186
SEAT,Automatic,Petrol,1984,310,186
SEAT,Automatic,Petrol,1984,245,174
SEAT,Automatic,Petrol,1984,310,192
SEAT,Automatic,Petrol,1984,310,193
SEAT,Manual,Petrol,1498,150,143
SEAT,Automatic,Petrol,1498,150,151
SEAT,Automatic,Petrol,1984,190,171
SEAT,Manual,Petrol,1498,150,147
SEAT,Automatic,Petrol,1498,150,155
SEAT,Automatic,Petrol,1984,190,176
SEAT,Manual,Petrol,999,110,125
SEAT,Manual,Petrol,1498,130,124
SEAT,Manual,Petrol,999,110,127
SEAT,Manual,Petrol,1498,130,127
SEAT,Manual,Petrol,999,110,127
SEAT,Manual,Petrol,1498,130,127
SEAT,Manual,Petrol,1498,150,131
SEAT,Automatic,Petrol,1984,190,151
SEAT,Manual,Petrol,1498,130,128
SEAT,Manual,Petrol,1498,150,132
SEAT,Automatic,Petrol,1984,190,153
SEAT,Manual,Petrol,1498,130,128
SEAT,Manual,Petrol,1498,150,132
SEAT,Automatic,Petrol,1984,190,152
SEAT,Manual,Petrol,1498,130,129
SEAT,Manual,Petrol,1498,150,131
SEAT,Automatic,Petrol,1984,190,154
SEAT,Manual,Petrol,999,110,126
SEAT,Manual,Petrol,1498,130,125
SEAT,Manual,Petrol,999,110,129
SEAT,Manual,Petrol,1498,130,128
SEAT,Manual,Petrol,999,110,128
SEAT,Manual,Petrol,1498,130,128
SEAT,Manual,Petrol,1498,150,132
SEAT,Automatic,Petrol,1984,190,151
SEAT,Manual,Petrol,1498,130,129
SEAT,Manual,Petrol,1498,150,133
SEAT,Automatic,Petrol,1984,190,152
SEAT,Manual,Petrol,1498,130,129
SEAT,Manual,Petrol,1498,150,133
SEAT,Automatic,Petrol,1984,190,152
SEAT,Manual,Petrol,1498,130,128
SEAT,Manual,Petrol,1498,150,133
SEAT,Automatic,Petrol,1984,190,152
SSANGYONG,Manual,Petrol,1597,128,168
SSANGYONG,Manual,Petrol,1597,128,168
SSANGYONG,Automatic,Petrol,1597,128,182
SSANGYONG,Automatic,Petrol,1597,128,184
SSANGYONG,Manual,Petrol,1597,128,173
SSANGYONG,Automatic,Petrol,1497,163,180
SSANGYONG,Manual,Petrol,1497,163,172
SSANGYONG,Manual,Petrol,1497,163,172
SSANGYONG,Manual,Petrol,1197,128,158
SSANGYONG,Manual,Petrol,1497,163,164
SSANGYONG,Automatic,Petrol,1497,163,175
SSANGYONG,Manual,Petrol,1497,163,164
SSANGYONG,Manual,Petrol,1197,128,158
SUBARU,Automatic,Petrol,1998,200,193
SUBARU,Manual,Petrol,1998,200,191
SUBARU,Automatic,Petrol,1995,147,199
SUBARU,Automatic,Petrol,1600,114,177
SUBARU,Automatic,Petrol,1995,147,196
SUBARU,Automatic,Petrol,2498,175,193
SUBARU,Automatic,Petrol,2498,175,193
SUBARU,Automatic,Petrol,1600,114,180
SUBARU,Automatic,Petrol,2498,124,193
SUBARU,Automatic,Petrol,2498,124,193
SUBARU,Automatic,Petrol,2498,124,193
TOYOTA,Manual,Petrol,998,72,114
TOYOTA,Automatic,Petrol,998,72,118
TOYOTA,Manual,Petrol,998,72,113
TOYOTA,Automatic,Petrol,998,72,113
TOYOTA,Manual,Petrol,998,72,114
TOYOTA,Automatic,Petrol,998,72,114
TOYOTA,Manual,Petrol,998,72,109
TOYOTA,Automatic,Petrol,998,72,113
TOYOTA,Manual,Petrol,998,72,110
TOYOTA,Automatic,Petrol,998,72,113
TOYOTA,Manual,Petrol,998,72,110
TOYOTA,Automatic,Petrol,998,72,113
TOYOTA,Manual,Petrol,998,72,110
TOYOTA,Automatic,Petrol,998,72,113
TOYOTA,Manual,Petrol,998,72,110
TOYOTA,Automatic,Petrol,998,72,113
TOYOTA,Manual,Petrol,998,72,110
TOYOTA,Automatic,Petrol,998,72,113
TOYOTA,Manual,Petrol,998,72,110
TOYOTA,Automatic,Petrol,998,72,113
TOYOTA,Manual,Petrol,998,72,110
TOYOTA,Automatic,Petrol,998,72,113
TOYOTA,Manual,Petrol,998,72,110
TOYOTA,Automatic,Petrol,998,72,113
TOYOTA,Manual,Petrol,998,72,110
TOYOTA,Automatic,Petrol,998,72,114
TOYOTA,Automatic,Petrol,1798,112,110
TOYOTA,Automatic,Petrol,1798,112,111
TOYOTA,Automatic,Petrol,1798,112,112
TOYOTA,Automatic,Petrol,1798,112,112
TOYOTA,Automatic,Petrol,1798,112,102
TOYOTA,Automatic,Petrol,1798,112,102
TOYOTA,Automatic,Petrol,1798,112,102
TOYOTA,Automatic,Petrol,1798,112,102
TOYOTA,Manual,Petrol,1197,112,153
TOYOTA,Manual,Petrol,1197,112,153
TOYOTA,Manual,Petrol,1197,112,144
TOYOTA,Manual,Petrol,1197,112,144
